Id,Price
13314,165185.11020845108
9857,330558.18811426073
519,173316.458637841
8410,172297.64022942592
1720,175762.3031145489
10341,234860.38676958266
14415,194951.82741347796
10613,291466.445100928
8027,215077.3061867429
15539,265076.6786303502
7431,267306.63440040423
1370,135082.09690670265
12708,159894.07560076402
2250,219517.68933149413
14758,145255.4041399991
8525,357316.1334345935
1538,289380.6456124101
1142,153591.351277824
1152,240111.8957922292
9802,192499.19191813635
3331,308780.55560061254
15203,185016.21827998184
4247,180685.96409183386
1976,413403.07601652475
2346,195896.7792161519
10078,243146.37132551588
1938,212967.24243817336
7819,188926.05405673143
2168,255627.57358990106
15634,213271.30856835196
8465,237824.40553093006
9313,151623.3198099324
6539,132294.38719622238
6325,103848.556774669
13442,256431.03684590035
9967,184458.61056372008
7893,209320.57267006507
2861,201490.87151913455
11031,306158.63317381026
15073,129471.301855409
13837,163031.8506681996
2524,249439.70062833308
8617,218913.05229761504
13513,179436.95630769312
3081,309787.1329508867
10675,383817.8537752528
1907,84889.67055392834
4872,241895.69425169958
16274,404368.1773822143
11837,234737.4184413115
16577,231865.21128708814
5231,311677.8315132188
11315,218213.43545828536
273,227325.78548118452
8363,243374.1186705582
4255,227734.90443557547
16330,230732.49312673917
11528,180617.7587912976
14799,264304.2523393196
1611,244109.49851573288
9234,173091.4887927482
1633,107505.74002964661
6791,203854.91456529492
11567,386693.37429907935
3070,231271.15177568977
12094,245547.48924045105
14335,314609.51980640425
137,169045.80737457465
7182,162397.17071892667
11718,176809.44027774796
5194,101408.18779691982
97,356329.0895801253
5118,398338.4395554037
13920,318735.997787579
9952,195670.05456643103
15337,204791.40513576716
10243,218577.96952020552
4048,420087.5590333465
171,147195.99509976944
11378,167552.09556329568
14190,182425.3527267962
15265,144490.87443967993
2740,145095.97850927644
5573,291420.8450667873
4481,202396.2521208018
2631,159715.2316433108
4984,241591.90961736962
16466,166673.47332018084
16716,123981.09184969269
15325,175756.67192443655
10115,177062.5026617762
117,457450.32921219146
5476,105513.10903541005
11757,180452.99907025122
12359,128270.12510052146
15546,179461.11402477638
8133,171090.54345916255
9018,330412.6818270214
2075,168210.79015204185
11170,313177.32167219126
15733,204814.435253016
9280,156438.32245819157
10734,331631.9751411112
14071,167581.68271796682
7373,229280.90699901205
14736,180585.0648199466
3458,117411.39923187242
6183,170642.65949670802
7825,231519.29772573378
16775,180823.19050511043
5717,170452.9506058214
12397,140433.44539414122
8189,504310.69725691935
4423,216694.90403865662
3994,144349.2900925161
10342,194204.36121528543
10051,183799.4836719406
9453,143507.36843492388
12593,437186.53377049003
1274,87516.62673070031
6933,346844.29971124744
1761,153197.58084756174
7157,339478.0160118814
15169,149596.34120618954
6792,309904.7814251223
13830,171529.77285454367
7240,210428.4943219664
3051,258702.98357239316
6550,108671.35014047248
4603,192754.92291525155
5729,170017.72918281157
13473,316895.52333123214
15104,161610.728232073
6599,366328.4838622285
2216,251240.14939801808
8721,275162.137186975
3645,180169.14258536632
8664,224798.9398926154
11001,202502.10162904652
753,155094.79301052447
8129,230205.73605628542
15235,178655.70971226707
3359,209056.5709446834
10424,206494.64093654507
10226,248798.08341514145
9252,192878.98951254974
3008,248504.1742959795
5849,177126.2196914024
8494,174901.1070556764
6764,290721.3318547208
12445,313188.8349342693
11716,180059.0059778687
4508,115232.33824104145
5669,202692.77577245742
11427,111769.9320633184
11065,186252.4153535166
8910,225444.95899882878
16401,105581.50883581329
11913,151105.85787681447
6221,214350.75842537367
10839,186439.52242714114
2809,226584.85000454975
13311,170117.58277790828
6866,189667.48689637062
6019,173315.8285844105
3024,167040.04989487652
1391,274139.83382309816
15904,215281.0465530375
15858,277266.62294366764
9911,233526.5096254083
16579,197442.02586221896
4394,256754.88857774503
1468,428955.07217489893
12965,148093.80228726802
2249,179002.79426166622
14384,155551.14241986364
13040,123048.12586345333
8872,141205.43489751418
12864,251881.8193593052
15712,173084.46134970055
14049,185783.942027238
1840,126973.21260669072
12019,176934.75453868872
8948,166568.48991737652
15154,198544.39554086037
6943,148979.7822178622
12564,382218.6757062548
12766,157409.25292471243
7255,226942.31688674056
7962,157240.46255843953
709,128951.92406570027
4634,137698.92406837826
889,236440.8794338066
4774,126215.3148506579
13890,182390.27130938953
15431,136861.98002402566
8726,348096.5320730588
10373,137604.13676346812
6413,185044.2564474111
9761,132031.62368218336
15864,149851.2883621526
6147,140264.16807504452
3384,227434.5736081814
320,244653.5614151472
8006,181758.04012669285
14395,178415.0552664723
14976,98596.03457942807
12185,236921.01587324374
4779,136784.17344990055
8551,159560.7334812985
9025,272608.19252149184
10616,236007.0374759146
7475,100876.12208038753
6341,327266.84687132307
14163,147595.17704231915
2211,187419.93063657283
10532,289297.403624636
14338,135297.96122389007
831,178726.85335785247
3382,172792.81635991758
9209,308496.16364102886
7188,243314.0003627916
7197,209251.62987889224
11270,169929.1293965608
15918,90526.68216111689
6937,448728.6752921971
6178,191974.51687203936
10668,125577.61268968413
1413,274765.2906328992
6884,355418.09574819123
8266,196854.20409085462
14019,186591.40660107855
16764,146826.5427128819
15306,166758.2675640694
3740,237958.86604839165
5298,193956.55356728155
8319,176979.78427166876
4229,177582.75670507434
13429,188113.36042008555
1753,416352.5663886667
860,259376.60220623648
14219,154180.8089955238
12113,204024.7988540443
11309,136446.16034112422
9930,208421.89782870424
10570,198138.47471378907
2839,149951.10362186475
6699,125067.00322470596
16647,127738.18525597519
5325,232016.79557324358
13733,146126.65715161775
7818,324896.5821276341
12505,232378.32428394476
9489,198093.22782255357
10106,192934.84846485074
7864,209032.2890484225
5134,289731.3783053754
11859,144427.80027934635
7440,329378.35504039464
1525,314061.5027275183
7339,194777.17291451956
8,328578.65478435135
3248,124421.89317757035
8995,245391.97049582793
15178,75256.42442628503
8594,168997.7223407786
15770,223511.8849382752
15859,338214.8757051898
1735,326473.8960366446
11410,502566.73374296405
16397,162033.76022548575
3572,138877.53132536192
5501,112367.71579231608
969,180083.3690936919
6977,418529.8373248897
1233,180185.00846293045
4258,141248.77915134004
90,371453.5056736639
16650,180680.30666233905
197,100563.42927663532
12514,238070.36101942573
4367,175551.98886608527
3199,217416.9528358953
5600,199673.8006559309
11641,161684.02250292015
14609,113770.54243680212
12775,159660.9411312681
14240,167912.23320252603
7933,177045.41633150418
6945,337548.1475627453
14006,201092.6319400438
6320,261894.77106262933
12061,199780.4130207735
16369,211551.8043442686
16354,385871.9885778184
3970,331601.99857809214
1048,232267.0722808601
3639,219176.77548440456
14448,242306.91641064544
2812,415531.7328417151
3932,150037.85277776775
14875,330517.3336965004
8883,114406.81646649502
7622,282618.4289484169
7252,130422.44852696775
9751,173483.31637778503
2378,202506.26519276493
6816,231818.76403277088
15358,190921.260563284
7843,155766.21758182347
10448,375925.8663016468
7840,269649.0747236605
8880,249580.04710949946
12551,393723.5005126194
15470,205887.61993079336
16207,204610.14424156968
12123,134254.51632470984
15247,381463.37783982843
7481,196801.1312896234
16171,359996.24655304494
7461,313674.4592813956
902,228026.78101180738
13094,174580.1626792505
11584,258166.69139703727
4462,204920.43401022794
15576,148669.76313334753
16606,249414.95933350793
5427,288467.02300292253
7725,169347.56851184406
5409,174562.46542056178
12579,133348.77148299615
12013,240712.6773803648
11321,206791.45830301024
9932,150397.69987128113
591,152045.35775276588
10357,196037.8825315467
3336,219441.23772055938
13,189925.92227049707
4809,218159.99147727733
7555,189696.3584303296
15172,348241.0660760921
6989,176089.68064766808
4707,182827.0685536995
2046,250386.6567555456
6495,89847.090080894
3873,186749.3142271822
7061,217075.66685680236
12112,230384.91898939645
8917,303160.02105682256
7735,157102.36930286314
16442,220271.63240544198
4244,168881.7796873026
3747,233980.0441287381
11086,181265.17090253602
10080,205646.48704856395
15057,274258.19266156823
1331,192527.966339174
8891,148956.69765601447
13411,218638.83018396064
16730,223938.7884296926
2267,201380.51142354961
3022,184868.00809487072
11190,218890.21026189934
11857,188960.9354282801
9318,197851.93528006852
16512,169001.32853261466
2053,211332.3317754476
13707,121567.36344595366
12143,158192.26808613038
14080,162195.52357404827
6130,179754.26537255006
7936,88540.85867886804
10101,154178.49278616236
5663,191071.07042433968
14811,126222.13535382209
1366,185126.42717703336
908,200083.158975467
2953,124047.6607493324
14629,137810.28676790977
15096,366888.654975527
2115,199041.66426485617
11770,157841.42067107087
12701,184593.53973500713
14584,130255.842322794
1893,389870.61474451807
9501,494088.8735699987
2138,104020.83151325765
9346,212311.70488312235
15960,316349.27125717024
8230,157901.46393136668
13843,211618.01181920437
13810,243322.44263922985
15650,181422.8365004257
9974,140286.8826775966
12200,191611.82877204605
538,201365.1573370563
5334,230986.19092350366
14823,116920.06407574634
4817,167934.0992182188
9041,191712.1485486362
4359,287221.8619654635
4852,231889.24532214276
10141,146300.39655157278
1503,208614.25797656606
16256,387365.82163583825
683,97562.34588241311
14382,188894.4635247237
7248,215894.56818780093
1200,170590.1491937222
3563,172636.01441924035
3681,375634.1768239759
3053,270375.17377918435
4099,209092.8314227631
807,134327.29865908765
4658,298959.99365241657
3535,178142.02268646035
12548,152160.76143031803
10488,206290.09964380317
5851,157317.1035040446
13736,193111.51944707448
875,173542.66396390912
14449,157802.12509200876
3958,325161.868087035
10727,182402.34017353723
11296,137913.89343569183
13646,258815.303433647
9599,267673.61560559087
7135,279908.87967359065
5943,340664.51413531095
2695,296122.90365890635
6766,214966.53028432632
5630,174064.09574981316
13586,202661.17510563217
3507,387139.9043272941
10014,143719.68428514784
459,255342.27461038294
3582,270032.77849982085
8560,271063.1963630875
3372,180984.45661682507
13109,252370.7555174992
8160,190912.13675107618
10706,241263.41369149956
9104,328438.91205826297
2870,204188.4887800059
13712,133449.12893174263
13924,132654.3486402703
798,273016.1012950249
9750,416829.52638408635
16248,373067.37714371237
3170,177458.97822774973
12700,250898.16738372602
10601,131100.8108665371
514,208168.84390095828
4010,284983.4805200737
8124,153778.77747632808
10800,171973.29317882063
13628,196446.58893663692
11637,151339.97563868598
781,174106.2032595419
16156,186741.34617415338
12618,258405.68662560417
9766,168772.5647429584
15987,249063.55986875406
11051,333428.52501441084
7673,226053.37323751173
1245,396169.28207144357
2443,154932.95197059328
7413,85826.853275049
310,142638.54951119996
10921,228240.71297894983
8709,99826.13357562547
12404,298559.54026211315
14986,221057.24888293803
10714,333400.5569821551
14286,204260.98546671297
13828,346505.5038059822
8926,418868.8524544166
12233,179390.8891835953
3913,195756.781483731
5221,220546.5294713218
14965,90523.76284230057
862,174547.98531359172
13907,140937.0133210931
5418,184518.24201262248
2045,186216.19692186962
13321,197562.00506731938
2762,216980.71208105932
13888,175092.13456826308
14962,125722.5351112044
13305,342921.80536972685
8487,245783.4926923932
7146,170788.81422308917
1134,178096.374100174
15092,335423.7814650562
13760,243794.74685837133
11958,418613.10877648485
3177,176339.43623860786
11350,215772.0567081435
1524,106355.88692061543
5527,243027.498089124
2872,193362.8387176336
8602,358309.2585101886
3067,318748.94644215266
10435,218611.6976062173
11222,213164.03858084112
8700,156442.14973781578
10961,219486.23616070749
14305,197569.7385462906
8362,281946.0119991649
4979,152048.5157406561
7180,354604.36503551155
5763,111313.30237945706
2192,224263.38013945927
13581,208901.43603056986
10720,169542.80270018007
1358,238705.06535954334
13366,312225.7703257997
13539,383236.4426049912
12849,194339.8729027701
6794,182478.01810092566
525,497310.6137261452
12223,348302.1624728843
16271,140968.34618896688
5818,135522.21492790553
16588,274296.23395787325
8981,128629.18748721968
16476,123798.58644036057
14663,187625.6890466495
3,142476.6317553518
6615,129022.67853536457
12215,283780.648095121
304,253877.7191740968
13634,248179.88421582067
9208,167020.35321339857
2175,168813.62306160032
250,201135.87998891293
6045,195374.82180084693
10516,156418.0737654749
1852,452625.46856560005
1573,198172.31806518114
15079,160657.848816461
5500,175931.2456367846
15775,165347.9530063807
3198,165434.64859724158
6718,186703.91959146067
4149,200179.3640963541
9627,249522.48687419345
7595,309174.38417890394
4538,190408.71500568665
3555,231505.6611062083
10483,351344.93298966496
8834,173384.9616325236
16412,188048.68794664385
6449,176687.25289805606
2767,190174.5653686574
11498,177968.2795692062
16472,150149.72056856993
178,339466.03144691535
10948,166655.12234124777
13313,226321.05212880048
8065,148833.72991154503
102,148632.07640690455
14428,140583.9698989571
11973,140292.0823010568
6663,199323.89659686034
15989,132552.63343410162
10955,419837.228718756
11772,148503.2385672623
11364,240266.20617219413
7082,179402.02298569083
7749,502227.1638800089
6428,133670.09253770296
6869,94837.81627271064
295,170076.8566998106
12266,234097.41055833612
11129,198500.7075568693
826,400831.2218674661
3262,243574.95361909087
15641,321178.5514526535
1662,485212.3443747623
10926,222407.9915386773
10232,218070.21501128012
6376,178442.91969377775
7817,182772.2384187663
354,203405.89568076117
10076,186037.8364812037
11379,328349.26683468564
10184,131018.18032131871
4696,407374.08413702314
13562,498994.5626400412
5436,180685.11788711927
13196,107766.26891491254
14939,337712.28023786994
14004,192927.66159790655
5916,194045.21553332012
7229,183558.82182625975
9143,155821.43787289163
3440,198473.32651238813
319,168731.62846641825
11683,234421.92904446195
12647,238577.11396638813
12788,147231.32254243022
13662,242865.15439449513
423,292412.05986154854
5222,215030.81756979608
9242,186180.2688153386
2641,165885.2068154961
4855,155349.16087158825
5360,171186.3416766468
9799,165406.2015026269
5526,268493.0775212251
10309,159578.81030926065
2144,374747.7826082732
7191,186715.04713667018
6732,160060.14240246548
14789,152829.74087474414
13525,152761.99313264483
4066,262943.56073573907
16422,209676.93268968043
14890,211021.34518719907
2922,227453.48123657051
3601,126085.00714453681
13416,112245.85780364607
14363,185923.15853328176
9496,277550.6072829872
7115,323078.1285237519
8615,166387.13001813847
5218,70456.96544233849
9493,223961.29752689163
10623,178415.58551188736
2272,144376.30291757733
3352,292708.9421950544
84,175117.76845537205
8086,126699.07570123942
2595,242078.6279356827
3531,161401.9403022413
7460,244829.6259821972
9214,269455.5985365609
2790,250477.41940497197
10548,248499.51593217746
9218,168796.37552362043
7435,186564.20838119893
15780,194631.78523096757
7640,221748.05930306937
6223,171123.2066704766
3425,117128.31490800626
10582,155585.83041858007
702,246889.60149570205
2111,176955.10918805283
11730,195825.7279165153
9865,254527.3166836848
16478,330454.79661531525
1885,219244.31801521868
3956,369267.93160366104
16735,109352.27960440304
15264,195448.46608323703
15971,172339.70896134042
5584,215471.3157090227
15242,170964.7997971763
14358,192422.57994945618
11300,223641.1968833378
5446,183848.06547299057
3934,171215.01507918056
6610,183784.1854307949
10164,212163.4561885952
4646,192621.4491560072
13304,206082.1344927769
1985,211983.48299308942
4746,145509.78784671734
7963,196205.67873786238
14083,281304.5120463954
13140,275299.8241417448
15023,265249.48585974483
13093,259680.77525143765
7160,191552.53045423416
7407,184739.2775920372
16056,181129.21244939952
751,485382.08405989007
6179,84575.60042353076
9137,291813.36255994224
10992,268551.9799377418
5744,397209.5288742144
10884,153512.19162806004
12858,287696.8089035841
13005,309084.0641650102
16714,177580.726194957
1419,229748.85237565
6064,193079.52108482757
3771,189784.9545059083
5945,486038.51881518477
8453,66646.6961652517
3806,161412.1445261653
16748,247863.63867246095
11380,197979.96104120757
3107,207836.7335451262
12003,209497.05540110238
14567,217530.74826274478
1079,198870.23356565373
11705,170520.4643646299
7814,206232.8152474771
10174,163492.89815747703
5514,238771.5917550419
5265,253372.8982447416
10520,377059.017973222
13195,214971.1375116422
14601,414510.2783671997
6012,198685.30344747377
13079,166330.91317418372
9009,131256.12377606722
3122,186814.54228691684
5470,245956.05748977253
4840,164377.71247484235
6270,282999.4270319224
9158,92328.39222534513
10120,126269.42232472636
10672,301314.7605328702
4573,145969.36390355864
12118,303788.5507086276
7447,130931.07962515326
2171,204216.07294271333
6126,322448.47621295816
2836,168842.6745179731
1457,241925.82754323364
11165,238548.32373844605
5923,217066.35457027395
1813,198910.73532551085
3492,263411.4423741865
1917,323404.6239150599
965,396988.1076498638
15795,144554.91249253138
821,204299.85503262992
4568,184869.1229990301
9078,228258.91365642782
11371,127092.46173537774
5149,206066.75328964792
281,199716.98083565544
1918,236069.58131291717
776,122875.93793746714
210,198158.3436448049
10782,181128.39733122318
9653,181625.35751684988
9372,160476.03682569528
5868,154721.5472588452
6176,140433.60162230275
3969,113440.98574209026
7427,137270.76163264582
8544,511444.58278369415
5219,213066.5548603176
16488,135507.0228964445
5855,245648.41844319686
15920,123849.32721040984
4393,399970.24490722903
5770,147922.92410698906
2900,148916.3732415931
8622,86626.48159813703
11610,282312.96135989274
10969,117968.2427227159
11029,170247.38200872653
6193,323494.3045730288
14087,448283.2200557027
13623,163694.63949018027
16689,174340.8488710115
1027,234703.1463809923
949,149561.5650913239
672,114144.35142107065
13832,144155.69817243822
2471,192650.8437994732
8728,268130.66102347575
7742,234251.0641604605
2698,223429.5045758401
9084,178075.48524112374
6075,286312.0137308938
2874,164617.50359592846
13119,131640.2949429541
5010,216589.9437544613
1284,177994.47769578893
1151,167284.9196355842
5110,346193.8491421754
11386,126296.57006710369
8019,229756.03325732768
2859,122488.87171568284
16110,178786.09967601203
16027,290155.52224222914
14902,183771.8304835591
14301,195952.5091252613
2451,198930.4256214915
13596,132732.17004848496
1464,136026.5519372707
7927,405770.4597649079
9638,224990.9049012387
8009,293937.5376823361
11903,158745.61052410147
9243,116616.70644668186
547,190504.66629923598
5511,122970.05352861625
11247,185454.52011528553
15928,306831.84141505504
3434,220156.5293915707
7614,107781.16010503667
1380,195993.54655522472
2770,139467.63200136012
111,189246.68384439262
5994,130830.66598559785
12341,208852.21217343136
2787,270215.07908299536
14410,309726.5124600668
15983,132830.2503890198
14876,231460.35369271025
653,162805.04070396506
2174,206895.527044324
2575,324936.89581948926
7976,161330.6702586611
5812,303892.7044213905
13589,401218.3358836831
9122,134143.62737741458
8159,489438.31670398713
8754,316935.12717372976
9321,214864.7384792707
13535,178439.2265508977
2083,170940.58975880372
2689,357911.74096383085
2248,189188.2374530681
11649,162644.72931353975
11045,375748.6488288007
1276,89920.8657691382
5962,137378.08464413858
13012,162694.71597859546
4642,180724.89901499177
179,173904.33187929244
15347,399762.4391959592
3339,157727.74769323668
